id_perfil,nombre_perfil,rank,id_documento,titulo,fuente,seccion,tipo_archivo,ruta_local,url_origen,score_similitud,embedding_perfil_preview,embedding_documento_preview,texto_documento_muestra
perfil_006_fundador_cooperativa_impacto,Fundador de cooperativa de impacto social,7,doc_0134,Tienda de Informática con Reparación y Mantenimiento,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Tienda de Informática con Reparación y Mantenimiento.pdf,,0.523014,"[-0.0632, 0.0041, 0.0342, 0.0194, 0.0523, 0.0393, -0.0298, 0.0472]","[-0.0571, -0.0343, 0.0192, 0.0067, 0.0713, 0.0186, -0.0291, 0.0732]","Tienda de Informática con Reparación y Mantenimiento | CEEI Elche | Fichas | pdf | Tienda de Informática con Reparación y Mantenimiento CEEI Elche Fichas pdf CONTEXTO SECTORIAL Fichas de Actividades Empresariales www.recursosparaemprendedores.es AMENAZAS PUNTOS FUERTES OPORTUNIDADES PUNTOS DÉBILES DAFO · Dependencia de la coyuntura económica. · Escasez de componentes (tarjetas gráficas, unidades SSD) motivada por la coyuntura económica actual. · Progresiva saturación del mercado. · Competencia d"
perfil_006_fundador_cooperativa_impacto,Fundador de cooperativa de impacto social,8,doc_0213,Resultados fase entender HUB Innovación Colaborativa Territorial 2023- Nueva Ruralidad Regenerativa,CEEI Elche,Informes_y_Publicaciones,pdf,data/raw/ceei_elche/pdf/Informes_y_Publicaciones/Resultados fase entender HUB Innovación Colaborativa Territorial 2023- Nueva Ruralidad Regenerativa.pdf,,0.518088,"[-0.0632, 0.0041, 0.0342, 0.0194, 0.0523, 0.0393, -0.0298, 0.0472]","[0.0195, -0.0439, 0.0881, -0.0105, 0.0109, 0.0002, -0.1088, -0.039]",Resultados fase entender HUB Innovación Colaborativa Territorial 2023- Nueva Ruralidad Regenerativa | CEEI Elche | Informes_y_Publicaciones | pdf | Resultados fase entender HUB Innovación Colaborativa Territorial 2023- Nueva Ruralidad Regenerativa CEEI Elche Informes_y_Publicaciones pdf METODOLOGÍA 2 Índice 2 1.Introducción y modelo2.Las áreas de Interés3.Resultados de valoración de los agentes4.Conclusionesj 3 IntroducciónEl proyecto Nueva Ruralidad regenerativa en Alicante busca dar los bajo l
perfil_006_fundador_cooperativa_impacto,Fundador de cooperativa de impacto social,9,doc_0215,Resumen HUB de Innovación Colaborativa,CEEI Elche,Informes_y_Publicaciones,pdf,data/raw/ceei_elche/pdf/Informes_y_Publicaciones/Resumen HUB de Innovación Colaborativa.pdf,,0.514261,"[-0.0632, 0.0041, 0.0342, 0.0194, 0.0523, 0.0393, -0.0298, 0.0472]","[-0.025, -0.0658, 0.0389, 0.0216, 0.0021, 0.0354, -0.081, 0.0047]",Resumen HUB de Innovación Colaborativa | CEEI Elche | Informes_y_Publicaciones | pdf | Resumen HUB de Innovación Colaborativa CEEI Elche Informes_y_Publicaciones pdf - 1 - ¿Cómo crear el mejor Hub de innovación colaborativa desde la perspectiva de las empresas que lo integran? HUB INNOVACIÓN COLABORATIVA Proyecto financiado por: Organiza: Colaboran: EL HUB DE INNOVACIÓN COLABORATIVA LOS OBJETIVOS del Hub incluyen: Identificar y explotar sinergias mediante el mapeo del conocimiento diferencial. D
perfil_006_fundador_cooperativa_impacto,Fundador de cooperativa de impacto social,10,doc_0214,Resultados proyecto piloto HUB Innovación Colaborativa Territorial 2021 - 2022,CEEI Elche,Informes_y_Publicaciones,pdf,data/raw/ceei_elche/pdf/Informes_y_Publicaciones/Resultados proyecto piloto HUB Innovación Colaborativa Territorial 2021 - 2022.pdf,,0.513173,"[-0.0632, 0.0041, 0.0342, 0.0194, 0.0523, 0.0393, -0.0298, 0.0472]","[0.0137, -0.0531, 0.048, -0.0232, 0.0004, 0.0045, -0.141, 0.0123]",Resultados proyecto piloto HUB Innovación Colaborativa Territorial 2021 - 2022 | CEEI Elche | Informes_y_Publicaciones | pdf | Resultados proyecto piloto HUB Innovación Colaborativa Territorial 2021 - 2022 CEEI Elche Informes_y_Publicaciones pdf INNOVACIÓNCOLABORATIVATERRITORIALDel desarrollolocal a la innovaciónterritorial COORDINAFINANCIA METODOLOGÍA ÍNDICE EL PROYECTOFASE 01.Definición del marco metodológico detrabajo2.Generación del Equipo de Reflexión Estratégica Territorial(ERET) FASE 11.M
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,1,doc_0167,Gestión Ágil y StartupPara emprendedores y startups,CEEI Elche,Infografias,pdf,data/raw/ceei_elche/pdf/Infografias/Gestión Ágil y StartupPara emprendedores y startups.pdf,,0.600502,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[-0.0111, -0.0026, 0.0291, 0.0467, 0.0519, -0.0515, 0.0177, 0.0249]","Gestión Ágil y StartupPara emprendedores y startups | CEEI Elche | Infografias | pdf | Gestión Ágil y StartupPara emprendedores y startups CEEI Elche Infografias pdf GESTIÓN ÁGIL Y STARTUPSGESTIÓN ÁGIL Y STARTUPS ¿Qué es una Startup? Es un Proyecto de negocio, con: ¿Qué es una Startup? Es un Proyecto de negocio, con: INNOVACIÓN tecnológica y/o digital www.emprenemjunts.eswww.emprenemjunts.es GESTIÓN clásica o predictiva PLANIFICACIÓ inicial exhaustiva RIGIDEZ frente a los cambios ESCALABILIDAD I"
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,2,doc_0154,Claves del Mentoring en Desarrollo de NegocioPlan de Trabajo y Metodologías Aplicables,CEEI Elche,Infografias,pdf,data/raw/ceei_elche/pdf/Infografias/Claves del Mentoring en Desarrollo de NegocioPlan de Trabajo y Metodologías Aplicables.pdf,,0.590919,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[-0.0331, 0.0193, 0.0031, 0.0095, 0.0771, 0.0415, -0.0557, -0.0145]",Claves del Mentoring en Desarrollo de NegocioPlan de Trabajo y Metodologías Aplicables | CEEI Elche | Infografias | pdf | Claves del Mentoring en Desarrollo de NegocioPlan de Trabajo y Metodologías Aplicables CEEI Elche Infografias pdf 3 2 1 Claves del Mentoring en Desarrollo de Negocio Claves del Mentoring en Desarrollo de Negocio En este recurso te ofrecemos información de herramientas que puedes usar si eres emprendedor o tienes una start up. Dependiendo de la fase en la que te encuentres y d
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,3,doc_0060,Diseño de Contenidos Educativos para Tablets,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Diseño de Contenidos Educativos para Tablets.pdf,,0.581807,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[-0.0445, 0.0337, 0.0095, -0.05, -0.0107, -0.0528, -0.0548, 0.0181]",Diseño de Contenidos Educativos para Tablets | CEEI Elche | Fichas | pdf | Diseño de Contenidos Educativos para Tablets CEEI Elche Fichas pdf Fichas de Actividades Empresariales www.recursosparaemprendedores.es DAFO AMENAZAS Importante número de competidores con una limitada diferenciación Elevado ritmo de innovación del sector Mercado inmaduro y vulnerable por la aparición de nuevas tendencias tecnológicas Dificultad en la definición del modelo de negocio PUNTOS FUERTES Productos fácilmente act
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,4,doc_0151,_Cómo gestionar un _funnel_ de innovación_De ideación a implantación,CEEI Elche,Infografias,pdf,data/raw/ceei_elche/pdf/Infografias/_Cómo gestionar un _funnel_ de innovación_De ideación a implantación.pdf,,0.557174,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[-0.0319, -0.0429, 0.0171, -0.04, 0.0334, -0.0237, 0.0066, -0.0046]","_Cómo gestionar un _funnel_ de innovación_De ideación a implantación | CEEI Elche | Infografias | pdf | _Cómo gestionar un _funnel_ de innovación_De ideación a implantación CEEI Elche Infografias pdf El funnel de innovación es un embudo que permite ﬁltrar ideas de manera progresiva, ayudando a priorizar esfuerzos y a mantener alineación estratégica con los objetivos de negocio. Como gestionar un funnel de innovacion: DE IDEACIÓN A IMPLANTACIÓN ¿QUÉ ES UN FUNNEL DE INNOVACIÓN? SELECCIÓN DE IDEAS"
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,5,doc_0174,Mentorización a emprendedores potenciado por IAAcompañamiento con herramientas productivas de IA,CEEI Elche,Infografias,pdf,data/raw/ceei_elche/pdf/Infografias/Mentorización a emprendedores potenciado por IAAcompañamiento con herramientas productivas de IA.pdf,,0.553764,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[0.0161, 0.0101, -0.0086, 0.0034, 0.0479, 0.0372, -0.0044, 0.0352]",Mentorización a emprendedores potenciado por IAAcompañamiento con herramientas productivas de IA | CEEI Elche | Infografias | pdf | Mentorización a emprendedores potenciado por IAAcompañamiento con herramientas productivas de IA CEEI Elche Infografias pdf PASO A PASO: MENTORÍA www.emprenemjunts.es DE EMPRENDEDORES POTENCIADA POR IA PREPARACIÓN Y CAPTURA 01 ChatGPT / Gemini. Generar agenda y preguntas personalizadas. Grabar sesión y transcribir. Crear Cerebro Externo y subir transcripción. 02 Gen
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,6,doc_0191,Análisis sobre metodologías y herramientas de innovación del ecosistema emprendedor de CVInformes y estudios,CEEI Elche,Informes_y_Publicaciones,pdf,data/raw/ceei_elche/pdf/Informes_y_Publicaciones/Análisis sobre metodologías y herramientas de innovación del ecosistema emprendedor de CVInformes y estudios.pdf,,0.546768,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[-0.036, -0.0227, 0.0, -0.0343, 0.0651, -0.0376, -0.0688, 0.0455]",Análisis sobre metodologías y herramientas de innovación del ecosistema emprendedor de CVInformes y estudios | CEEI Elche | Informes_y_Publicaciones | pdf | Análisis sobre metodologías y herramientas de innovación del ecosistema emprendedor de CVInformes y estudios CEEI Elche Informes_y_Publicaciones pdf 1 Análisis de la oferta sobre metodologías y herramientas de innovación en los agentes del ecosistema emprendedor de la CV enfocadas al crecimiento empresarial “Proyecto cofinanciado por los fon
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,7,doc_0168,Incubadoras_ hackatones o aceleradoras,CEEI Elche,Infografias,pdf,data/raw/ceei_elche/pdf/Infografias/Incubadoras_ hackatones o aceleradoras.pdf,,0.538211,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[-0.0515, -0.0895, -0.0157, -0.013, 0.0399, 0.0204, -0.0892, 0.0024]","Incubadoras_ hackatones o aceleradoras | CEEI Elche | Infografias | pdf | Incubadoras_ hackatones o aceleradoras CEEI Elche Infografias pdf Espacios para fomentar la innovación abierta La innovación abierta consiste en la búsqueda de soluciones a retos, más allá de los límites tecnológicos, humanos y económicos de una empresa, combinando las competencias internas con el conocimiento de actores externos. Entre estos últimos, hay tres que pueden ser especialmente relevantes para las start-ups. Hac"
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,8,doc_0095,Granja Escuela,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Granja Escuela.pdf,,0.533165,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[0.0595, 0.0371, 0.0578, 0.065, 0.0802, -0.0075, -0.055, -0.0556]","Granja Escuela | CEEI Elche | Fichas | pdf | Granja Escuela CEEI Elche Fichas pdf Fichas de Actividades Empresariales www.recursosparaemprendedores.es Granja Escuela CONTEXTO SECTORIAL En la actualidad están surgiendo numerosas iniciativas que pretenden dar respuesta a las necesidades de actividades educativas relacionadas con el medioambiente, el ocio y el turismo, como son los itinerarios ecológicos, campos de trabajo, granjas escuela, aulas de la naturaleza, etc. Estas actividades nacen como"
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,9,doc_0266,Metodología de la innovación (24) Manuales emprenemjunts para emprendedores y pymes,CEEI Valencia,Ficha_HTML,txt,data/raw/ceei_valencia/txt/1023_metodología_de_la_innovación_24_manuales_emprenemjunts_para_emprendedores_y_pymes.txt,https://ceeivalencia.emprenemjunts.es/?op=13&n=1023,0.519817,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[-0.0706, -0.0617, 0.0223, 0.0051, -0.0009, 0.004, -0.0162, 0.0396]",Metodología de la innovación (24) Manuales emprenemjunts para emprendedores y pymes | CEEI Valencia | Ficha_HTML | txt | https://ceeivalencia.emprenemjunts.es/?op=13&n=1023 | Metodología de la innovación (24) Manuales emprenemjunts para emprendedores y pymes CEEI Valencia Ficha_HTML txt https://ceeivalencia.emprenemjunts.es/?op=13&n=1023 TITULO: Metodología de la innovación (24) Manuales emprenemjunts para emprendedores y pymes URL_PAGINA: https://ceeivalencia.emprenemjunts.es/?op=13&n=1023 URL_
perfil_007_estudiante_presemilla,Estudiante universitario en fase pre-semilla,10,doc_0291,Métricas para Startups (58) Manual de Gestión Empresarial elaborado por Roberto Touza,CEEI Valencia,Ficha_HTML,txt,data/raw/ceei_valencia/txt/14801_métricas_para_startups_58_manual_de_gestión_empresarial_elaborado_por_roberto_touza.txt,https://ceeivalencia.emprenemjunts.es/?op=13&n=14801,0.519216,"[0.0311, 0.0893, 0.0269, -0.0139, 0.0002, -0.0112, -0.0451, 0.0846]","[-0.0542, -0.0599, 0.0065, 0.0394, 0.0453, 0.0256, -0.0136, 0.0592]",Métricas para Startups (58) Manual de Gestión Empresarial elaborado por Roberto Touza | CEEI Valencia | Ficha_HTML | txt | https://ceeivalencia.emprenemjunts.es/?op=13&n=14801 | Métricas para Startups (58) Manual de Gestión Empresarial elaborado por Roberto Touza CEEI Valencia Ficha_HTML txt https://ceeivalencia.emprenemjunts.es/?op=13&n=14801 TITULO: Métricas para Startups (58) Manual de Gestión Empresarial elaborado por Roberto Touza URL_PAGINA: https://ceeivalencia.emprenemjunts.es/?op=13&n=1
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,1,doc_0092,Gabinete de Diseño Industrial,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Gabinete de Diseño Industrial.pdf,,0.612714,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[-0.0105, -0.0327, 0.0498, 0.0265, -0.0005, -0.0475, -0.0345, 0.0732]","Gabinete de Diseño Industrial | CEEI Elche | Fichas | pdf | Gabinete de Diseño Industrial CEEI Elche Fichas pdf CONTEXTO SECTORIAL Fichas de Actividades Empresariales www.recursosparaemprendedores.es DAFO AMENAZAS PUNTOS FUERTES OPORTUNIDADES PUNTOS DÉBILES · Evolución de la actividad condicionada por la situación económica general. · Falta de personal cualificado. · Escasa dimensión de muchos potenciales clientes. · Competencia globalizada. · Mercado potencial muy amplio. · Disposición, desde e"
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,2,doc_0129,Tareas a terceros,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Tareas a terceros.pdf,,0.576037,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[0.0075, -0.0008, 0.0212, 0.0344, 0.0232, -0.0102, -0.0336, 0.0027]","Tareas a terceros | CEEI Elche | Fichas | pdf | Tareas a terceros CEEI Elche Fichas pdf Fichas de Actividades Empresariales www.recursosparaemprendedores.es ANÁLISIS DE LA DEMANDA CLIENTES En este tipo de actividad existen dos perfiles de clientes claramente diferenciados: en primer lugar, están los particulares, entre los que cabe destacar familias cuyos dos progenitores trabajan o incluso singles cuya jornada laboral les impide realizar determinadas gestiones o bien que valoran mucho su tiempo"
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,3,doc_0116,Reparaciones en el Hogar,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Reparaciones en el Hogar.pdf,,0.574381,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[-0.0868, -0.0228, 0.0369, 0.0288, -0.0128, -0.0096, -0.051, 0.0281]",Reparaciones en el Hogar | CEEI Elche | Fichas | pdf | Reparaciones en el Hogar CEEI Elche Fichas pdf AMENAZAS Multitud de oferta especializada y facilidad para la entrada de nuevos competidores Aparición de nuevos grupos empresariales y franquicias Existencia de una competencia vía precio Economía sumergida y competencia de no profesionales PUNTOS FUERTES Necesidad de prestación de un servicio urgente Posibilidad de crecimiento vía diferenciación Importante número de clientes Estructura flexibl
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,4,doc_0005,Guía de Apoyo Ayudas y Subvenciones,CEEI Elche,General,pdf,data/raw/ceei_elche/original/Guía de Apoyo Ayudas y Subvenciones.pdf,,0.564883,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[-0.0507, 0.0152, -0.0111, 0.0294, 0.0703, 0.059, 0.0101, 0.0294]",Guía de Apoyo Ayudas y Subvenciones | CEEI Elche | General | pdf | Guía de Apoyo Ayudas y Subvenciones CEEI Elche General pdf ENTIDAD NOMBRE CARACTERÍSTICAS BENEFICIARIOS Ayudas a trabajadores desempleados que se constituyan en trabajadores autónomos - Subvención por constitución: De 5.000 a 10.000 euros. - Subvenciones para la reducción de intereses de préstamos : hasta cuatro puntos de reducción en los intereses. El importe del préstamo de 6.000 a 50.000 euros. - Subvención para la formación d
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,5,doc_0055,Consultoría de Proyectos y Captación de Financiación,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Consultoría de Proyectos y Captación de Financiación.pdf,,0.563959,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[-0.0011, -0.0159, -0.0384, 0.0449, 0.0934, 0.0358, -0.0562, 0.025]","Consultoría de Proyectos y Captación de Financiación | CEEI Elche | Fichas | pdf | Consultoría de Proyectos y Captación de Financiación CEEI Elche Fichas pdf Fichas de Actividades Empresariales CONTEXTO SECTORIAL Las empresas consultoras de proyectos y captación de financiación ayudan tanto a emprendedores como a otras empresas a conseguir nuevas fuentes de financiación, pública o privada. A nivel nacional, las empresas de consultoría han sufrido un descenso del 2,4% en su facturación, debido fu"
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,6,doc_0059,Despachos Profesionales,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Despachos Profesionales.pdf,,0.544174,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[0.0458, 0.0031, 0.0059, -0.019, 0.0143, -0.0132, -0.0337, 0.1056]","Despachos Profesionales | CEEI Elche | Fichas | pdf | Despachos Profesionales CEEI Elche Fichas pdf ANÁLISIS DE LA DEMANDA TAMAÑO DE MERCADO Decide la ubicación del despacho profesional teniendo en cuenta las características poblacionales, y analiza el nivel de saturación de la competencia en tu radio de influencia más próximo. Fichas de Actividades Empresariales www.recursosparaemprendedores.es AMENAZAS PUNTOS FUERTES OPORTUNIDADES PUNTOS DÉBILES DAFO · Desconfianza de las personas consumidoras"
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,7,doc_0141,10 Claves para lograr la efectividad de un proceso empresarial,CEEI Elche,Infografias,pdf,data/raw/ceei_elche/pdf/Infografias/10 Claves para lograr la efectividad de un proceso empresarial.pdf,,0.511567,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[-0.0294, 0.0076, -0.0004, -0.0172, 0.0189, -0.0105, -0.0048, 0.0411]",10 Claves para lograr la efectividad de un proceso empresarial | CEEI Elche | Infografias | pdf | 10 Claves para lograr la efectividad de un proceso empresarial CEEI Elche Infografias pdf 1. FĲA EL OBJETIVO DE TU EMPRESA 2. MUESTRA TUS CARTAS 3. SELECCIONA BIEN LOS PROYECTOS 4. ELIGE BIEN EL MOMENTO 9. FALLA RÁPIDO Y FALLA BARATO 10. CREE EN LAS PERSONAS 6. ESTABLECE BIEN LOS KPIS 5. DEFINE BIEN LA METODOLOGÍA QUE VAS A EMPLEAR 7. APUESTA POR LA IMPLICACIÓN DE TODA LA EMPRESA 8. ANALIZA BIEN LOS
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,8,doc_0151,_Cómo gestionar un _funnel_ de innovación_De ideación a implantación,CEEI Elche,Infografias,pdf,data/raw/ceei_elche/pdf/Infografias/_Cómo gestionar un _funnel_ de innovación_De ideación a implantación.pdf,,0.501823,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[-0.0319, -0.0429, 0.0171, -0.04, 0.0334, -0.0237, 0.0066, -0.0046]","_Cómo gestionar un _funnel_ de innovación_De ideación a implantación | CEEI Elche | Infografias | pdf | _Cómo gestionar un _funnel_ de innovación_De ideación a implantación CEEI Elche Infografias pdf El funnel de innovación es un embudo que permite ﬁltrar ideas de manera progresiva, ayudando a priorizar esfuerzos y a mantener alineación estratégica con los objetivos de negocio. Como gestionar un funnel de innovacion: DE IDEACIÓN A IMPLANTACIÓN ¿QUÉ ES UN FUNNEL DE INNOVACIÓN? SELECCIÓN DE IDEAS"
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,9,doc_0022,Agencia de Transporte Local,CEEI Elche,Fichas,pdf,data/raw/ceei_elche/pdf/Fichas/Agencia de Transporte Local.pdf,,0.499708,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[0.0627, -0.0323, 0.0546, 0.0346, 0.0338, -0.0024, 0.0054, 0.0433]",Agencia de Transporte Local | CEEI Elche | Fichas | pdf | Agencia de Transporte Local CEEI Elche Fichas pdf Fichas de Actividades Empresariales www.recursosparaemprendedores.es AMENAZAS Alta competitividad Intrusismo profesional Crisis económica: menor necesidad de contratación (menos actividad económica y mayor tiempo libre) Servicio estatal de Correos Fuerte competencia de las franquicias de transporte PUNTOS FUERTES El empleo de medios de transporte respetuosos con el medio ambiente ofrece un
perfil_008_autoempleo_necesidad,Emprendedor por necesidad en fase de autoempleo,10,doc_0154,Claves del Mentoring en Desarrollo de NegocioPlan de Trabajo y Metodologías Aplicables,CEEI Elche,Infografias,pdf,data/raw/ceei_elche/pdf/Infografias/Claves del Mentoring en Desarrollo de NegocioPlan de Trabajo y Metodologías Aplicables.pdf,,0.49923,"[-0.0116, 0.0386, 0.0439, 0.0166, 0.016, 0.0256, -0.0005, 0.008]","[-0.0331, 0.0193, 0.0031, 0.0095, 0.0771, 0.0415, -0.0557, -0.0145]",Claves del Mentoring en Desarrollo de NegocioPlan de Trabajo y Metodologías Aplicables | CEEI Elche | Infografias | pdf | Claves del Mentoring en Desarrollo de NegocioPlan de Trabajo y Metodologías Aplicables CEEI Elche Infografias pdf 3 2 1 Claves del Mentoring en Desarrollo de Negocio Claves del Mentoring en Desarrollo de Negocio En este recurso te ofrecemos información de herramientas que puedes usar si eres emprendedor o tienes una start up. Dependiendo de la fase en la que te encuentres y d
